date,station,daily_rainfall_total,mean_temperature,maximum_temperature,minimum_temperature,mean_wind_speed,max_wind_speed
27/3/2016,Admiralty,0,28.7,32.4,26.7,14,44.3
28/3/2016,Admiralty,0,28.9,32.5,26.6,16.6,44.3
29/3/2016,Admiralty,0,28.7,32.5,26.3,13.7,42.5
30/3/2016,Admiralty,0,28.6,32.9,26,14.4,37.8
31/3/2016,Admiralty,0,28.7,32.6,26.1,13.3,33.8
1/4/2016,Admiralty,0,29.1,33.9,26.4,13.3,38.5
2/4/2016,Admiralty,0,29.2,33.9,26.1,13,41.4
3/4/2016,Admiralty,5.2,28.4,33.2,25.2,9,28.1
4/4/2016,Admiralty,0.2,29.1,33,26.8,11.2,36.4
5/4/2016,Admiralty,0,28.7,32,26.7,10.4,33.8
6/4/2016,Admiralty,0,29.2,34,26.2,10.1,32.4
7/4/2016,Admiralty,0,29.1,34.7,25.6,8.6,30.6
8/4/2016,Admiralty,0,29.5,35.3,26.5,9.7,28.8
9/4/2016,Admiralty,14,27.9,32.9,25.3,7.2,33.1
10/4/2016,Admiralty,0,29.1,35.2,25.2,9.7,31.3
11/4/2016,Admiralty,0,29.6,33.6,27.2,7.6,31
12/4/2016,Admiralty,0.6,29.7,34,27,8.3,36
13/4/2016,Admiralty,0,29.7,34.3,25.9,8.3,42.1
14/4/2016,Admiralty,0,29.8,33.1,27.7,6.1,24.1
15/4/2016,Admiralty,2.4,29.1,32.2,26.3,5.8,23.8
16/4/2016,Admiralty,28,29.4,36.3,25.8,6.5,32.8
17/4/2016,Admiralty,11,29.3,34.7,25.2,8.3,43.6
18/4/2016,Admiralty,0.2,29.8,35.1,26.2,7.9,26.3
19/4/2016,Admiralty,0,30.2,33.8,27.2,13,36
20/4/2016,Admiralty,0,29.4,34.2,27.4,8.3,31.3
21/4/2016,Admiralty,0,29.9,33.8,27,11.9,33.5
22/4/2016,Admiralty,0,29.2,33.7,27.4,8.3,31.7
23/4/2016,Admiralty,1,28.7,32.1,27.3,7.2,33.8
24/4/2016,Admiralty,1.4,29.2,33,26.7,5,23.8
25/4/2016,Admiralty,16.4,28.5,33.2,24,5.4,33.8
26/4/2016,Admiralty,2.6,28.6,33.4,26.6,5,33.8
27/4/2016,Admiralty,3.6,28.3,34.3,26.3,5.4,32.4
28/4/2016,Admiralty,19.6,28.2,33.4,25.5,6.1,31.3
29/4/2016,Admiralty,9,28,34.4,25.2,5.4,28.1
30/4/2016,Admiralty,1.2,27.9,35.5,25.2,5.8,40.3
1/5/2016,Admiralty,1.4,29.2,33.7,25.6,6.8,27.4
2/5/2016,Admiralty,7.4,28.3,32.8,26,6.1,33.1
3/5/2016,Admiralty,0,29.7,34.9,25.5,6.8,28.8
4/5/2016,Admiralty,0,30.3,34.6,26.9,10.1,29.5
5/5/2016,Admiralty,15.8,28.9,34,25,6.5,43.2
6/5/2016,Admiralty,0,28.9,35.5,26.6,6.1,41
7/5/2016,Admiralty,4.2,28.4,34.3,25.8,5.4,37.8
8/5/2016,Admiralty,0,28.8,33.5,26,5.4,22.7
9/5/2016,Admiralty,0,29.1,33.7,26,6.5,50.8
10/5/2016,Admiralty,0,29.6,34.2,26.7,7.6,29.5
11/5/2016,Admiralty,29.2,28.6,34.6,24.5,5.8,50.8
12/5/2016,Admiralty,0.2,28.3,33,26.6,5.4,25.6
13/5/2016,Admiralty,3.2,28,31.1,25.3,5.8,35.3
14/5/2016,Admiralty,16.2,27.3,32.8,24.6,5,25.6
15/5/2016,Admiralty,6.6,28.1,34.4,26,5.8,25.9
16/5/2016,Admiralty,2.4,28,32.5,25.5,7.2,39.6
17/5/2016,Admiralty,3.2,28.6,34.5,26.6,5.4,32
18/5/2016,Admiralty,51,27.2,31.2,24.8,6.5,34.9
19/5/2016,Admiralty,2.8,28,32.5,25.5,5.8,22
20/5/2016,Admiralty,0.2,29.2,32.7,26.8,5.4,21.2
21/5/2016,Admiralty,0.2,28.2,30.7,25,10.1,40
22/5/2016,Admiralty,18.6,28.2,33.7,24.6,8.3,58
23/5/2016,Admiralty,0,29.8,35.5,25.5,5.8,28.8
24/5/2016,Admiralty,2.2,29.6,32.4,26.3,6.8,39.6
25/5/2016,Admiralty,20,29.8,35,25.1,6.1,33.1
26/5/2016,Admiralty,2.4,28.6,31.8,26.2,6.8,32.8
27/5/2016,Admiralty,0,30,33.1,27.9,6.5,30.6
28/5/2016,Admiralty,23.6,28.6,32.5,23.7,5.8,48.2
29/5/2016,Admiralty,0,29.8,33.9,26.8,6.1,22
30/5/2016,Admiralty,0.2,28.4,33.2,25.5,7.2,47.2
31/5/2016,Admiralty,0,28.9,33.5,25.5,7.2,31.3
1/11/2016,Admiralty,20.2,27.2,31.3,23.8,6.8,41.8
2/11/2016,Admiralty,23.4,27.4,30.8,22.1,7.9,58
3/11/2016,Admiralty,13.8,27.2,30.3,24.6,9,28.8
4/11/2016,Admiralty,0.8,27.7,30.4,25.8,6.5,24.8
5/11/2016,Admiralty,2.4,26.7,28,25.5,7.2,29.2
6/11/2016,Admiralty,1,28.1,31.7,25,8.6,28.1
7/11/2016,Admiralty,1.4,26.8,29,25.5,6.5,30.6
8/11/2016,Admiralty,0,28.9,34,25.2,6.1,21.6
9/11/2016,Admiralty,1.4,28.3,31.5,24.5,7.6,31
10/11/2016,Admiralty,2.8,27.5,31.7,24.9,7.2,32.8
11/11/2016,Admiralty,8.8,26.2,30.9,24.6,5,40.7
12/11/2016,Admiralty,10.8,26.9,32.9,24.4,5.8,33.5
13/11/2016,Admiralty,4.6,27.2,32,25.2,6.5,33.5
14/11/2016,Admiralty,32.2,25,26.5,23.3,6.8,41.8
15/11/2016,Admiralty,1.4,27,32,24.2,7.6,37.1
16/11/2016,Admiralty,0.4,26.8,29.9,23.9,6.5,49.7
17/11/2016,Admiralty,0.2,na,32.9,25.2,6.1,22.7
18/11/2016,Admiralty,15.4,26.9,33.3,24.3,5.8,32
19/11/2016,Admiralty,0.4,27.6,31.6,25.3,5.4,21.6
20/11/2016,Admiralty,0,na,31.9,25.7,5.8,26.3
21/11/2016,Admiralty,1.6,27.8,30.6,25.5,9,31.3
22/11/2016,Admiralty,1,27.6,29.1,25.3,5,29.9
23/11/2016,Admiralty,6.2,na,31.2,24.5,6.1,33.1
24/11/2016,Admiralty,0,27.4,32.7,25.3,7.2,34.9
25/11/2016,Admiralty,8.6,27.5,33.6,24.8,6.1,36.4
26/11/2016,Admiralty,1.4,27.2,31.2,25.5,5.4,28.4
27/11/2016,Admiralty,0.2,27.1,29.7,24.6,9.7,32.4
28/11/2016,Admiralty,0,27.3,29.6,25.7,9.7,33.5
29/11/2016,Admiralty,0.2,26,27.7,24.6,9,32.4
30/11/2016,Admiralty,0,27.7,30.9,24.6,10.8,35.3
1/12/2016,Admiralty,13.2,25.4,27.3,24.4,7.9,24.5
2/12/2016,Admiralty,0.8,27,31.3,24.3,8.6,32
3/12/2016,Admiralty,0,na,29.9,25.8,5.4,21.2
4/12/2016,Admiralty,0,29.2,34.1,25.7,6.8,25.9
5/12/2016,Admiralty,10.2,28.7,33.7,23.3,8.6,27.7
6/12/2016,Admiralty,0.2,28.4,34.2,23.6,6.8,33.8
7/12/2016,Admiralty,1.4,28.1,32.7,26.3,9,28.8
8/12/2016,Admiralty,1.4,28.3,32,25.8,8.3,27.7
9/12/2016,Admiralty,6.4,26.8,30.5,25.2,7.2,38.9
10/12/2016,Admiralty,10.6,27.2,29.8,24.3,7.9,32.8
11/12/2016,Admiralty,2.6,25.5,29,23.6,9.4,44.6
12/12/2016,Admiralty,0,27.9,30.9,25.1,12.6,40.7
13/12/2016,Admiralty,1.2,27.6,31.4,24.3,9,37.4
14/12/2016,Admiralty,0.2,27.9,32.3,25.2,7.6,33.8
15/12/2016,Admiralty,0,28.5,31.9,26.1,8.3,33.5
16/12/2016,Admiralty,0,28.6,32.8,26.1,8.6,29.5
17/12/2016,Admiralty,1.8,26.8,31.8,24.6,9,36.7
18/12/2016,Admiralty,15.4,26.6,31,22.8,7.9,37.4
19/12/2016,Admiralty,0.8,27.5,31.7,25,10.8,36.7
20/12/2016,Admiralty,0,28,31.8,25.2,14.8,46.1
21/12/2016,Admiralty,3.4,28.1,31.8,25.6,10.4,38.2
22/12/2016,Admiralty,15.6,26.6,32.3,23.7,6.5,34.2
23/12/2016,Admiralty,50,26.9,31.5,22.8,7.2,30.6
24/12/2016,Admiralty,16.8,26.3,32.5,23.7,9,37.8
25/12/2016,Admiralty,28.8,26.4,31.9,23,10.1,39.6
26/12/2016,Admiralty,0,26.3,30,23.9,10.1,28.4
27/12/2016,Admiralty,1,25.7,29,24,10.1,41.8
28/12/2016,Admiralty,3.6,25.2,27.6,23.2,11.5,40
29/12/2016,Admiralty,0,27.2,30.6,25.1,9.7,34.2
30/12/2016,Admiralty,0.6,26.8,32,24.9,12.2,46.8
31/12/2016,Admiralty,0,26.5,29.6,24.5,7.9,40.7
1/2/2017,Admiralty,0,na,30.6,24.7,10.1,30.2
2/2/2017,Admiralty,0.2,27.3,31.1,25.3,6.5,24.1
3/2/2017,Admiralty,25.6,27.4,33.1,23.4,9.7,43.6
4/2/2017,Admiralty,14.4,26.8,32,23.7,8.6,44.3
5/2/2017,Admiralty,0,27.3,32.6,24.9,9.7,27.4
6/2/2017,Admiralty,0,27.6,33.4,25.1,9.4,33.1
7/2/2017,Admiralty,22.2,26,30.5,23.2,8.3,33.1
8/2/2017,Admiralty,18.4,26.6,32,24.1,7.2,31.3
9/2/2017,Admiralty,0,na,30.9,25.3,9,28.1
10/2/2017,Admiralty,0,27.4,31.4,25,14.8,38.9
11/2/2017,Admiralty,0.6,na,30.7,25,17.3,49
12/2/2017,Admiralty,2.4,26.1,29.2,24.3,16.2,59.4
13/2/2017,Admiralty,1.4,26,29,23.8,14.8,57.2
14/2/2017,Admiralty,2,26.1,29.2,23.3,18.7,56.2
15/2/2017,Admiralty,5.4,25.1,28.7,22.6,14.8,44.6
16/2/2017,Admiralty,0,26.2,29.4,24.2,15.1,44.3
17/2/2017,Admiralty,0,26.8,30.5,24.4,14,42.1
18/2/2017,Admiralty,0,26.7,30.6,24.6,15.5,40.7
19/2/2017,Admiralty,0.8,27.2,30.6,25,13.7,39.6
20/2/2017,Admiralty,0,27.3,31.2,25.1,13,41
21/2/2017,Admiralty,7.4,26.7,31.5,24.8,8.6,28.1
22/2/2017,Admiralty,0,na,31.2,25.3,10.1,38.9
23/2/2017,Admiralty,20.8,26.6,32.4,23.6,7.2,32
24/2/2017,Admiralty,19.8,24.7,27.4,23.6,6.8,37.4
25/2/2017,Admiralty,0,26.6,31.5,23.6,8.3,37.1
26/2/2017,Admiralty,0,27.5,31.4,25.2,10.8,38.5
27/2/2017,Admiralty,0,27.2,30.2,25.3,14.4,50
28/2/2017,Admiralty,12.4,na,29.1,24.2,11.9,54.4
1/3/2017,Admiralty,29.6,24.8,27.4,23.3,9.4,38.2
2/3/2017,Admiralty,0.2,na,29.9,24.4,13.7,46.1
3/3/2017,Admiralty,6.8,25.7,27.9,23.7,11.5,47.2
4/3/2017,Admiralty,29.6,25.3,28.1,23.5,7.6,31.3
5/3/2017,Admiralty,0.8,26.8,30.6,24.3,9.7,30.2
6/3/2017,Admiralty,4,26.9,32.3,24.5,8.3,31.7
7/3/2017,Admiralty,10.4,27.1,32.7,24.7,7.2,28.1
8/3/2017,Admiralty,0.2,27.1,31,24.5,13.3,38.9
9/3/2017,Admiralty,0,27.1,31.4,24.5,14.8,36
10/3/2017,Admiralty,0,26.9,30.5,24.4,14.4,34.6
11/3/2017,Admiralty,0,27.2,31.8,24.8,11.5,47.5
12/3/2017,Admiralty,41.8,26.5,30.4,23.4,6.8,25.9
13/3/2017,Admiralty,0,28.2,34.4,25.2,7.6,26.3
14/3/2017,Admiralty,4.4,27,30.7,23.7,8.3,35.6
15/3/2017,Admiralty,0,29.2,34.8,25.5,6.8,26.6
16/3/2017,Admiralty,20.4,na,32.7,23.4,10.4,30.6
17/3/2017,Admiralty,2.2,26.7,32.6,24.2,6.8,36.7
18/3/2017,Admiralty,0,na,31.9,25.1,6.8,24.8
19/3/2017,Admiralty,24,27.8,34,23.9,6.5,40.3
20/3/2017,Admiralty,13,na,29.1,24.1,6.8,34.2
21/3/2017,Admiralty,0,28.1,34,25.1,8.3,34.2
22/3/2017,Admiralty,5.4,27.5,33.4,24.5,9,58.3
23/3/2017,Admiralty,0,28.6,33.5,25.7,10.8,34.2
24/3/2017,Admiralty,2.4,28.5,32.7,26.4,8.3,25.2
25/3/2017,Admiralty,46.4,27.1,32.9,23.8,7.6,41
26/3/2017,Admiralty,0,28.6,33.4,25.5,10.8,39.6
27/3/2017,Admiralty,0,28.6,31.7,26.1,10.1,31.7
28/3/2017,Admiralty,2.8,26.2,28.7,24.2,7.6,29.2
29/3/2017,Admiralty,9.2,26.5,31.6,25.1,4.7,26.6
30/3/2017,Admiralty,7.2,25.3,30.7,23.7,6.1,37.8
31/3/2017,Admiralty,0.6,27.2,33.2,24.9,4.7,21.6
1/4/2017,Admiralty,5.2,26.7,31.7,24.5,5.8,31.7
2/4/2017,Admiralty,0,27.4,31.6,25,8.3,32
3/4/2017,Admiralty,1.6,26.9,28.7,24.8,6.8,25.6
4/4/2017,Admiralty,11.2,28.2,31.9,23.3,8.6,39.6
5/4/2017,Admiralty,0,28.4,31.6,25.4,10.1,36
6/4/2017,Admiralty,3.2,28.6,32.5,26.8,7.6,27.7
7/4/2017,Admiralty,3.6,27.7,33,23.9,8.3,48.6
8/4/2017,Admiralty,9,26.8,28.9,24.4,6.1,36.7
9/4/2017,Admiralty,0,27.6,34.5,24.9,5.8,26.3
10/4/2017,Admiralty,0,28,32.4,25.3,6.1,25.9
11/4/2017,Admiralty,0,28.6,33.3,25.8,7.2,31.3
12/4/2017,Admiralty,0.2,28.5,31.8,25.5,5.4,22
13/4/2017,Admiralty,35.2,26.8,30.6,23.3,5.8,33.1
14/4/2017,Admiralty,0.8,26.9,31.6,24.5,6.5,27.4
15/4/2017,Admiralty,0.2,27.9,31.8,25.5,8.6,40
16/4/2017,Admiralty,0.2,28.1,34.5,25.3,6.1,28.8
17/4/2017,Admiralty,4.8,28.3,32.2,23.8,7.6,53.6
18/4/2017,Admiralty,39.8,26.7,32.5,24,6.8,30.2
19/4/2017,Admiralty,10.8,27.5,33.8,24.1,5,31.3
20/4/2017,Admiralty,2,27.7,32.5,25.4,5,33.8
21/4/2017,Admiralty,14.8,27.4,31.5,23.6,7.9,38.9
22/4/2017,Admiralty,0,27.9,30.2,25.3,6.5,26.6
23/4/2017,Admiralty,0,28.1,32,26,5.4,23.4
24/4/2017,Admiralty,15.8,26.7,32.3,24.5,5.8,28.1
25/4/2017,Admiralty,10.4,26.5,32,24.8,5,26.3
26/4/2017,Admiralty,41.6,27.1,30.7,24.3,6.1,27
27/4/2017,Admiralty,0,27.7,33,24.8,7.9,32
28/4/2017,Admiralty,na,na,na,na,na,na
29/4/2017,Admiralty,na,na,na,na,na,na
30/4/2017,Admiralty,27.6,28.5,33.8,25.7,5.8,35.3
1/5/2017,Admiralty,0,28.9,33.7,26,5,22.3
2/5/2017,Admiralty,na,na,na,na,na,na
3/5/2017,Admiralty,na,na,na,na,na,na
4/5/2017,Admiralty,0,28.7,32,26.7,5,23.8
5/5/2017,Admiralty,na,na,na,na,na,na
6/5/2017,Admiralty,na,na,na,na,na,na
7/5/2017,Admiralty,0.2,27.7,30.9,25.9,6.1,31
8/5/2017,Admiralty,0,28.4,31.7,25.6,6.8,24.1
9/5/2017,Admiralty,na,na,na,na,na,na
10/5/2017,Admiralty,na,na,na,na,na,na
11/5/2017,Admiralty,0,28.1,31.8,25.3,6.1,21.6
12/5/2017,Admiralty,0,28.6,31.5,26,6.5,36
13/5/2017,Admiralty,na,na,na,na,na,na
14/5/2017,Admiralty,4.8,na,na,na,7.6,25.2
15/5/2017,Admiralty,12.4,28.1,31.5,24.9,6.1,44.6
16/5/2017,Admiralty,1.8,28.9,32.8,27,5.8,33.8
17/5/2017,Admiralty,na,na,na,na,na,na
18/5/2017,Admiralty,0,na,na,na,7.9,40
19/5/2017,Admiralty,0.2,29.6,32.9,27.9,5.8,25.9
20/5/2017,Admiralty,0,29.9,34.1,28,5.4,28.4
21/5/2017,Admiralty,na,na,na,na,na,na
22/5/2017,Admiralty,na,na,na,na,na,na
23/5/2017,Admiralty,1.6,na,33.5,27.2,6.5,31.3
24/5/2017,Admiralty,29,26.4,29.2,23.3,6.5,46.1
25/5/2017,Admiralty,0,28.1,32.1,25.1,6.8,32.8
26/5/2017,Admiralty,na,na,na,na,na,na
27/5/2017,Admiralty,1.2,27.5,32.9,25.5,5.8,43.9
28/5/2017,Admiralty,0,28.9,31.8,26,5.8,20.9
29/5/2017,Admiralty,2.6,na,na,na,6.5,32.8
30/5/2017,Admiralty,12,26.6,30.2,23.2,6.5,44.6
31/5/2017,Admiralty,42,28.1,34.7,23,6.8,53.3
1/6/2017,Admiralty,6.2,na,na,na,6.1,20.5
2/6/2017,Admiralty,0,29.3,33,27.2,5.4,18.4
3/6/2017,Admiralty,0,30.1,34.3,27.6,6.1,26.3
4/6/2017,Admiralty,0,30.4,34.1,28,6.8,26.3
5/6/2017,Admiralty,0,na,na,na,6.1,23
6/6/2017,Admiralty,0,29.9,32.9,28.3,6.5,25.6
7/6/2017,Admiralty,0.4,29.8,34.4,26.8,6.5,24.1
8/6/2017,Admiralty,5.2,29.1,33.6,27,8.6,29.2
9/6/2017,Admiralty,0,na,na,na,6.5,23
10/6/2017,Admiralty,11.4,28.4,33.8,24.8,6.1,30.2
11/6/2017,Admiralty,0,28.2,32.5,24.8,6.1,26.6
12/6/2017,Admiralty,0,na,na,na,6.1,19.8
13/6/2017,Admiralty,0,29,33.3,25.7,7.6,34.2
14/6/2017,Admiralty,0.2,27.4,32.3,24.8,7.2,41
15/6/2017,Admiralty,0,na,na,na,5.8,13.3
16/6/2017,Admiralty,0,na,na,na,6.8,27.4
17/6/2017,Admiralty,0,29,34.2,25.7,6.1,23
18/6/2017,Admiralty,24,26.8,29.9,23,7.6,54
19/6/2017,Admiralty,0,na,na,na,6.5,27
20/6/2017,Admiralty,0,29.1,32.8,25.8,6.1,28.4
21/6/2017,Admiralty,0,28.5,32.1,27.1,5.4,22.3
22/6/2017,Admiralty,0,na,na,na,4.3,11.5
23/6/2017,Admiralty,1.2,na,na,na,9.7,67.3
24/6/2017,Admiralty,0,28.8,32.3,26,6.1,22.3
25/6/2017,Admiralty,7.6,27.4,30.2,24,4.7,41.8
26/6/2017,Admiralty,na,na,na,na,na,na
27/6/2017,Admiralty,na,na,na,na,na,na
28/6/2017,Admiralty,14.8,27,32.9,24.2,5.4,35.3
29/6/2017,Admiralty,na,na,na,na,na,na
30/6/2017,Admiralty,0,na,na,na,6.1,20.9
1/7/2017,Admiralty,0,29.3,32.6,26.9,6.5,28.8
2/7/2017,Admiralty,na,na,na,na,na,na
3/7/2017,Admiralty,na,na,na,na,na,na
4/7/2017,Admiralty,0,28.7,32.2,25.8,6.1,27.4
5/7/2017,Admiralty,na,na,na,na,na,na
6/7/2017,Admiralty,0,na,na,na,7.6,32
7/7/2017,Admiralty,0,28.9,31.9,26.6,6.8,29.5
8/7/2017,Admiralty,3.4,28.3,31.5,24.8,6.8,33.1
9/7/2017,Admiralty,na,na,na,na,na,na
10/7/2017,Admiralty,0.6,na,na,na,6.1,27
11/7/2017,Admiralty,0.6,27.7,29.9,25.7,8.3,32
12/7/2017,Admiralty,6.8,26.1,28.1,23.2,7.2,47.5
13/7/2017,Admiralty,6,27.5,31.4,24.7,5.8,28.8
14/7/2017,Admiralty,35,26.1,28.3,22.9,5,54.4
15/7/2017,Admiralty,0.2,27.4,31.7,24.4,6.5,28.4
16/7/2017,Admiralty,0,28.5,32.4,26.3,9,40.3
17/7/2017,Admiralty,0,28.8,32.1,26.4,7.6,36
18/7/2017,Admiralty,0,28.7,31.3,27,6.8,28.4
19/7/2017,Admiralty,0,28.9,32.2,26.5,6.1,21.6
20/7/2017,Admiralty,0.4,28.5,31.6,26.9,6.1,25.2
21/7/2017,Admiralty,0,29.5,33.1,27.2,7.2,25.9
22/7/2017,Admiralty,0,29.8,33.8,27.5,7.6,24.1
23/7/2017,Admiralty,0,na,na,na,7.6,27.4
24/7/2017,Admiralty,na,na,na,na,na,na
25/7/2017,Admiralty,na,na,na,na,na,na
26/7/2017,Admiralty,na,na,na,na,na,na
27/7/2017,Admiralty,na,na,na,na,na,na
28/7/2017,Admiralty,na,na,na,na,na,na
29/7/2017,Admiralty,na,na,na,na,na,na
30/7/2017,Admiralty,na,na,na,na,na,na
31/7/2017,Admiralty,na,na,na,na,na,na
1/8/2017,Admiralty,na,29.5,33,25.2,7.2,56.9
2/8/2017,Admiralty,na,29.5,32.4,28,9,33.8
3/8/2017,Admiralty,na,29.2,32.3,27,8.3,37.8
4/8/2017,Admiralty,na,29.4,33.1,27.1,7.9,29.2
5/8/2017,Admiralty,na,29.5,33,27.4,8.6,31.3
6/8/2017,Admiralty,na,28.8,33.7,25.7,7.6,33.5
7/8/2017,Admiralty,na,28.4,31.1,25.7,6.8,29.9
8/8/2017,Admiralty,na,27.2,29.8,24.1,7.2,34.9
9/8/2017,Admiralty,na,27.2,30.9,24.7,6.8,28.4
10/8/2017,Admiralty,na,28.7,32.2,25.5,6.1,33.1
11/8/2017,Admiralty,30.8,26.6,29.3,23.3,5,33.5
12/8/2017,Admiralty,5,26.3,28.9,24.3,6.5,29.5
13/8/2017,Admiralty,0,26.9,28.7,25,7.2,23.8
14/8/2017,Admiralty,0,28.2,32,25.5,6.1,27.4
15/8/2017,Admiralty,11.2,26.2,27.5,23,6.5,33.5
16/8/2017,Admiralty,0,28.2,32.6,25.5,5.4,24.1
17/8/2017,Admiralty,66.2,26.9,31.4,23,8.3,38.2
18/8/2017,Admiralty,3.8,27.2,31.2,24.4,7.2,35.6
19/8/2017,Admiralty,0,28.3,32.8,26.3,8.3,42.8
20/8/2017,Admiralty,0,29.2,32.6,26.9,7.6,29.5
21/8/2017,Admiralty,14.6,28.1,32.8,25.2,6.8,32.4
22/8/2017,Admiralty,0,27.3,29.4,25,6.8,29.9
23/8/2017,Admiralty,0,29,32.5,26,6.5,29.5
24/8/2017,Admiralty,0,28.6,32,26,6.5,36.4
25/8/2017,Admiralty,0,28.1,31.5,25.5,6.8,29.5
26/8/2017,Admiralty,0,28.6,32,26.2,6.1,27.4
27/8/2017,Admiralty,0,27.5,31.5,25,6.8,32.8
28/8/2017,Admiralty,0,28,31.8,26.1,5.8,24.8
29/8/2017,Admiralty,0.2,26.7,29.4,25,5.8,22.3
30/8/2017,Admiralty,0.4,27.3,32.5,25.3,6.5,34.9
31/8/2017,Admiralty,0.4,28.6,32.8,25.2,7.9,29.5
1/9/2017,Admiralty,1.2,29.4,33.1,27.2,8.3,32
2/9/2017,Admiralty,0,28.8,34.3,25.8,9,31.3
3/9/2017,Admiralty,0,29.2,32.1,27.4,11.2,36.7
4/9/2017,Admiralty,0,28.9,32.7,25.5,6.1,31.7
5/9/2017,Admiralty,0.8,28.7,32.2,26.1,7.6,33.5
6/9/2017,Admiralty,9.8,26.8,29.6,24,5.4,28.4
7/9/2017,Admiralty,0,28.4,32.5,25.5,5.8,25.2
8/9/2017,Admiralty,37.4,27.2,32.4,23.5,6.5,49.7
9/9/2017,Admiralty,0.2,28,32,26,4.3,35.6
10/9/2017,Admiralty,1.4,27.2,31.1,25.2,5.8,47.5
11/9/2017,Admiralty,16.4,26.2,29.9,23,6.1,34.2
12/9/2017,Admiralty,0,28.8,33.8,25.2,6.1,25.6
13/9/2017,Admiralty,0,29.3,33.6,25.5,6.8,26.6
14/9/2017,Admiralty,7.4,27.9,31.2,25.7,5,33.8
15/9/2017,Admiralty,4.4,26.8,28.7,25.1,5,31
16/9/2017,Admiralty,0.6,27,30.1,24.3,7.9,33.8
17/9/2017,Admiralty,1.6,28.7,33.6,26.7,7.9,40.7
18/9/2017,Admiralty,21.2,26.3,31.7,22.1,5.4,60.8
19/9/2017,Admiralty,14.2,26.1,30.2,24,5.8,28.4
20/9/2017,Admiralty,5.6,26.8,30,23.9,8.3,46.1
21/9/2017,Admiralty,7.6,26.8,30.7,23.5,6.1,39.6
22/9/2017,Admiralty,3.8,28.4,31.8,24.8,5.8,32
23/9/2017,Admiralty,1,28.8,32.9,25.3,5.8,28.4
24/9/2017,Admiralty,0.2,28.7,32.6,24.9,5.8,36.7
25/9/2017,Admiralty,3.2,28.3,32.7,24.1,6.5,49.3
26/9/2017,Admiralty,7.4,26.8,32.6,23.7,5.8,47.5
27/9/2017,Admiralty,0,27.4,30.6,24.4,6.1,34.2
28/9/2017,Admiralty,0.4,28,31.2,25.3,5,28.1
29/9/2017,Admiralty,14.4,26.9,29.7,23,6.5,51.8
30/9/2017,Admiralty,0,27.5,30.7,25.5,9,33.8
1/10/2017,Admiralty,11.2,26.6,30,25.3,6.1,29.5
2/10/2017,Admiralty,0,27.5,31.4,24.8,6.8,32.4
3/10/2017,Admiralty,0.2,27.2,32.1,25.6,6.1,29.9
4/10/2017,Admiralty,8.8,25.6,27.6,22.9,5.8,38.5
5/10/2017,Admiralty,2.4,26.8,30.8,24.3,5,25.6
6/10/2017,Admiralty,23.2,27.2,32.8,24.5,5.4,29.9
7/10/2017,Admiralty,11.4,27.3,33.2,24.1,6.5,42.8
8/10/2017,Admiralty,5.2,27.1,32,24.6,6.1,31.3
9/10/2017,Admiralty,4,27.9,32.1,24,8.3,33.1
10/10/2017,Admiralty,1.4,28,32.3,24,6.8,28.1
11/10/2017,Admiralty,10.4,28.3,32.1,23.7,8.3,41.4
12/10/2017,Admiralty,1.2,27.2,29.4,24.7,5.8,29.9
13/10/2017,Admiralty,1.8,27,30.6,24.4,7.6,35.6
14/10/2017,Admiralty,0,29.2,33.3,26.4,7.2,25.2
15/10/2017,Admiralty,0,29.6,33.5,26.9,7.2,29.9
16/10/2017,Admiralty,2.2,28.8,32.3,24,7.2,45.4
17/10/2017,Admiralty,0,30.3,34.1,27.6,6.1,28.8
18/10/2017,Admiralty,0,30.3,34.8,26.8,8.3,29.2
19/10/2017,Admiralty,0,29.6,33.3,27,7.6,29.2
20/10/2017,Admiralty,0,29.5,33.8,26.2,7.2,26.3
21/10/2017,Admiralty,0,29.7,33.8,26.9,7.6,31.7
22/10/2017,Admiralty,0,29.1,32,27,7.2,28.4
23/10/2017,Admiralty,0,28.3,31.2,26.7,6.1,24.5
24/10/2017,Admiralty,1.8,27.4,31.4,25.9,6.1,22.3
25/10/2017,Admiralty,6.2,27.7,35.3,25.3,6.8,34.9
26/10/2017,Admiralty,0.2,27.7,32.9,25.8,6.1,23
27/10/2017,Admiralty,0,27.6,31.3,25.6,6.1,23.8
28/10/2017,Admiralty,0,28.4,33.4,25.5,9,34.2
29/10/2017,Admiralty,14.6,26.4,32,24.3,6.5,39.2
30/10/2017,Admiralty,5.2,26.5,29.1,24.7,6.1,23.8
31/10/2017,Admiralty,3.4,26.1,28.2,23.2,6.1,53.3
1/11/2017,Admiralty,0,27.4,31.9,25.3,6.1,28.1
2/11/2017,Admiralty,0,27.5,30.4,25.3,6.5,31
3/11/2017,Admiralty,22.8,27.6,32.1,23.7,7.6,38.9
4/11/2017,Admiralty,7.6,27.1,32.8,23.9,6.5,44.6
5/11/2017,Admiralty,16.6,27.9,32.5,24.6,5.8,20.9
6/11/2017,Admiralty,54.8,26.2,30.1,22.7,6.1,24.1
7/11/2017,Admiralty,4,26.6,30.8,24.8,6.1,23.8
8/11/2017,Admiralty,2.8,26.7,30.3,23.9,10.4,33.5
9/11/2017,Admiralty,62.2,26.4,31.8,23.2,7.2,29.2
10/11/2017,Admiralty,56.8,26,31.4,23.4,5.8,31.7
